,address,station3,market,school,bank,cafe,hospital
1523,서울특별시 서초구 효령로74길 57,0.0,60.0,20.0,10.0,46.0,15.0
1524,서울특별시 서초구 효령로77길 14,0.0,80.0,40.0,51.0,130.0,96.0
1525,서울특별시 성동구 고산자로 160,20.0,40.0,100.0,11.0,16.0,17.0
1526,서울특별시 성동구 고산자로 164,0.0,40.0,80.0,11.0,28.0,21.0
1527,서울특별시 성동구 고산자로 164,0.0,40.0,80.0,11.0,28.0,21.0
1528,서울특별시 성동구 고산자로 177,20.0,40.0,80.0,19.0,36.0,39.0
1529,서울특별시 성동구 고산자로14길 40,80.0,30.0,40.0,26.0,98.0,49.0
1530,서울특별시 성동구 고산자로2길 65,40.0,40.0,80.0,17.0,69.0,20.0
1531,서울특별시 성동구 고산자로4길 34,20.0,30.0,60.0,7.0,5.0,5.0
1532,서울특별시 성동구 금호로 100,40.0,20.0,60.0,20.0,37.0,34.0
1533,서울특별시 성동구 금호로 107,20.0,30.0,40.0,28.0,55.0,35.0
1534,서울특별시 성동구 금호로 117,50.0,30.0,40.0,19.0,42.0,27.0
1535,서울특별시 성동구 금호로 140,50.0,30.0,80.0,20.0,41.0,27.0
1536,서울특별시 성동구 금호로 15,0.0,10.0,20.0,9.0,13.0,22.0
1537,서울특별시 성동구 금호로 17,0.0,20.0,20.0,16.0,36.0,35.0
1538,서울특별시 성동구 금호산8길 14,20.0,30.0,40.0,25.0,62.0,53.0
1539,서울특별시 성동구 금호산8길 5,20.0,30.0,40.0,23.0,56.0,59.0
1540,서울특별시 성동구 금호산길 27,50.0,40.0,40.0,9.0,35.0,38.0
1541,서울특별시 성동구 난계로 100,0.0,40.0,100.0,14.0,33.0,14.0
1542,서울특별시 성동구 난계로 114-31,20.0,40.0,100.0,17.0,34.0,25.0
1543,서울특별시 성동구 난계로 114-31,20.0,40.0,100.0,17.0,34.0,25.0
1544,서울특별시 성동구 난계로 73,0.0,40.0,80.0,13.0,17.0,7.0
1545,서울특별시 성동구 난계로 73,0.0,40.0,80.0,13.0,17.0,7.0
1546,서울특별시 성동구 난계로 84,0.0,40.0,60.0,16.0,19.0,20.0
1547,서울특별시 성동구 독서당로 156,40.0,20.0,40.0,9.0,29.0,21.0
1548,서울특별시 성동구 독서당로 175,0.0,50.0,40.0,5.0,15.0,7.0
1549,서울특별시 성동구 독서당로 191,0.0,40.0,80.0,10.0,34.0,28.0
1550,서울특별시 성동구 독서당로 218,70.0,30.0,60.0,12.0,35.0,32.0
1551,서울특별시 성동구 독서당로 218,70.0,30.0,60.0,12.0,35.0,32.0
1552,서울특별시 성동구 독서당로 272,40.0,30.0,60.0,16.0,40.0,66.0
1553,서울특별시 성동구 독서당로 272,40.0,30.0,60.0,16.0,40.0,66.0
1554,서울특별시 성동구 독서당로 343,0.0,30.0,0.0,19.0,33.0,22.0
1555,서울특별시 성동구 독서당로 344,0.0,20.0,20.0,12.0,30.0,28.0
1556,서울특별시 성동구 독서당로 375,20.0,20.0,40.0,12.0,27.0,8.0
1557,서울특별시 성동구 독서당로 377,20.0,10.0,40.0,14.0,17.0,5.0
1558,서울특별시 성동구 독서당로 431,20.0,20.0,100.0,12.0,21.0,12.0
1559,서울특별시 성동구 독서당로 441,20.0,40.0,120.0,19.0,25.0,29.0
1560,서울특별시 성동구 독서당로40길 25,70.0,20.0,60.0,10.0,31.0,29.0
1561,서울특별시 성동구 독서당로40길 37,100.0,20.0,40.0,8.0,30.0,28.0
1562,서울특별시 성동구 독서당로62길 43,50.0,20.0,40.0,9.0,6.0,5.0
1563,서울특별시 성동구 동일로 237,0.0,10.0,60.0,10.0,29.0,20.0
1564,서울특별시 성동구 동일로 263,0.0,20.0,40.0,9.0,30.0,1.0
1565,서울특별시 성동구 동호로 100,20.0,40.0,20.0,12.0,34.0,27.0
1566,서울특별시 성동구 동호로 84,50.0,50.0,40.0,11.0,37.0,50.0
1567,서울특별시 성동구 둘레15길 7,0.0,10.0,20.0,6.0,50.0,21.0
1568,서울특별시 성동구 뚝섬로 311,50.0,30.0,80.0,12.0,88.0,9.0
1569,서울특별시 성동구 뚝섬로 434,0.0,20.0,40.0,14.0,80.0,21.0
1570,서울특별시 성동구 뚝섬로 436,0.0,20.0,40.0,11.0,59.0,15.0
1571,서울특별시 성동구 뚝섬로 51,100.0,20.0,60.0,10.0,28.0,27.0
1572,서울특별시 성동구 뚝섬로3길 6,0.0,50.0,120.0,17.0,139.0,22.0
1573,서울특별시 성동구 뚝섬로5길 17,0.0,50.0,120.0,24.0,176.0,28.0
1574,서울특별시 성동구 마장로 137,0.0,30.0,80.0,24.0,78.0,52.0
1575,서울특별시 성동구 마장로 137,0.0,30.0,80.0,24.0,78.0,52.0
1576,서울특별시 성동구 마장로 262,80.0,30.0,80.0,22.0,79.0,15.0
1577,서울특별시 성동구 마장로 271,50.0,30.0,80.0,18.0,34.0,16.0
1578,서울특별시 성동구 마장로37길 7,20.0,30.0,80.0,22.0,40.0,16.0
1579,서울특별시 성동구 마장로39길 43,70.0,30.0,40.0,11.0,17.0,12.0
1580,서울특별시 성동구 마장로42길 16,50.0,20.0,80.0,9.0,27.0,11.0
1581,서울특별시 성동구 마조로 57,190.0,30.0,60.0,29.0,114.0,44.0
1582,서울특별시 성동구 매봉길 15,20.0,40.0,80.0,9.0,29.0,35.0
1583,서울특별시 성동구 매봉길 24,50.0,50.0,60.0,8.0,28.0,41.0
1584,서울특별시 성동구 매봉길 50,40.0,40.0,60.0,10.0,23.0,32.0
1585,서울특별시 성동구 무학로 33,0.0,20.0,40.0,22.0,59.0,24.0
1586,서울특별시 성동구 무학로 33,0.0,20.0,40.0,22.0,59.0,24.0
1587,서울특별시 성동구 무학로 50,0.0,40.0,40.0,16.0,39.0,12.0
1588,서울특별시 성동구 무학로 50,0.0,40.0,40.0,16.0,39.0,12.0
1589,서울특별시 성동구 무학로12길 11,20.0,30.0,80.0,17.0,67.0,30.0
1590,서울특별시 성동구 무학로6길 50,60.0,20.0,60.0,28.0,109.0,70.0
1591,서울특별시 성동구 무학봉길 49,40.0,30.0,60.0,21.0,61.0,50.0
1592,서울특별시 성동구 상원1길 17,70.0,50.0,80.0,21.0,218.0,34.0
1593,서울특별시 성동구 상원6길 16,50.0,50.0,20.0,19.0,152.0,35.0
1594,서울특별시 성동구 상원길 47,50.0,40.0,60.0,20.0,194.0,31.0
1595,서울특별시 성동구 상원길 63,20.0,40.0,20.0,12.0,132.0,26.0
1596,서울특별시 성동구 상원길 76,20.0,40.0,20.0,10.0,89.0,19.0
1597,서울특별시 성동구 서울숲길 25,0.0,30.0,60.0,6.0,108.0,5.0
1598,서울특별시 성동구 성수이로 137,20.0,40.0,0.0,25.0,87.0,30.0
1599,서울특별시 성동구 성수이로 3,0.0,10.0,20.0,10.0,59.0,20.0
1600,서울특별시 성동구 성수일로10길 3,20.0,50.0,0.0,22.0,136.0,32.0
1601,서울특별시 성동구 성수일로4길 26,0.0,50.0,120.0,23.0,186.0,27.0
1602,서울특별시 성동구 성수일로8길 47,50.0,50.0,0.0,29.0,136.0,36.0
1603,서울특별시 성동구 왕십리로 16,20.0,30.0,20.0,9.0,48.0,5.0
1604,서울특별시 성동구 왕십리로 241,40.0,30.0,80.0,24.0,98.0,35.0
1605,서울특별시 성동구 왕십리로 280,200.0,40.0,60.0,36.0,146.0,75.0
1606,서울특별시 성동구 왕십리로 36,20.0,30.0,40.0,8.0,50.0,5.0
1607,서울특별시 성동구 왕십리로31나길 22,50.0,30.0,60.0,18.0,65.0,42.0
1608,서울특별시 성동구 한림말길 50,100.0,30.0,40.0,9.0,29.0,20.0
1609,서울특별시 성동구 한림말길 50,100.0,30.0,40.0,9.0,29.0,20.0
1610,서울특별시 성동구 행당로 27,50.0,40.0,140.0,16.0,33.0,28.0
1611,서울특별시 성동구 행당로 79,50.0,30.0,60.0,22.0,30.0,28.0
1612,서울특별시 성동구 행당로 79,50.0,30.0,60.0,22.0,30.0,28.0
1613,서울특별시 성동구 행당로 82,20.0,30.0,60.0,23.0,32.0,32.0
1614,서울특별시 성동구 행당로 82,20.0,30.0,60.0,23.0,32.0,32.0
1615,서울특별시 성동구 행당로 99,50.0,50.0,80.0,21.0,46.0,33.0
1616,서울특별시 성동구 행당로8길 8,50.0,50.0,80.0,22.0,40.0,39.0
1617,서울특별시 성동구 행당로8길 8,50.0,50.0,80.0,22.0,40.0,39.0
1618,서울특별시 성북구 길음로 118,0.0,50.0,120.0,16.0,23.0,15.0
1619,서울특별시 성북구 길음로 118,0.0,50.0,120.0,16.0,23.0,15.0
1620,서울특별시 성북구 길음로 119,0.0,40.0,140.0,8.0,16.0,9.0
1621,서울특별시 성북구 길음로 141,0.0,20.0,160.0,13.0,14.0,5.0
1622,서울특별시 성북구 길음로 16,20.0,50.0,40.0,19.0,42.0,40.0
1623,서울특별시 성북구 길음로 33,20.0,60.0,20.0,21.0,37.0,43.0
1624,서울특별시 성북구 길음로 33,20.0,60.0,20.0,21.0,37.0,43.0
1625,서울특별시 성북구 길음로 74,0.0,50.0,60.0,13.0,31.0,22.0
1626,서울특별시 성북구 길음로 74,0.0,50.0,60.0,13.0,31.0,22.0
1627,서울특별시 성북구 길음로13길 22,0.0,50.0,60.0,14.0,34.0,18.0
1628,서울특별시 성북구 길음로13길 22,0.0,50.0,60.0,14.0,34.0,18.0
1629,서울특별시 성북구 길음로13길 39,0.0,40.0,140.0,8.0,17.0,9.0
1630,서울특별시 성북구 길음로9길 40,20.0,60.0,20.0,19.0,44.0,45.0
1631,서울특별시 성북구 길음로9길 50,20.0,50.0,0.0,24.0,46.0,54.0
1632,서울특별시 성북구 길음로9길 50,20.0,50.0,0.0,24.0,46.0,54.0
1633,서울특별시 성북구 낙산길 243-15,20.0,40.0,180.0,13.0,22.0,4.0
1634,서울특별시 성북구 낙산길 255,60.0,30.0,160.0,16.0,27.0,17.0
1635,서울특별시 성북구 돌곶이로 220,0.0,10.0,60.0,7.0,24.0,17.0
1636,서울특별시 성북구 돌곶이로8길 22,0.0,10.0,40.0,13.0,28.0,21.0
1637,서울특별시 성북구 동소문로 248,100.0,60.0,20.0,20.0,27.0,40.0
1638,서울특별시 성북구 동소문로 284,50.0,60.0,40.0,21.0,49.0,42.0
1639,서울특별시 성북구 동소문로13길 47,20.0,30.0,100.0,27.0,60.0,64.0
1640,서울특별시 성북구 동소문로31길 6-1,0.0,40.0,140.0,12.0,43.0,30.0
1641,서울특별시 성북구 동소문로34길 24,0.0,40.0,80.0,16.0,19.0,24.0
1642,서울특별시 성북구 동소문로34길 24,0.0,40.0,80.0,16.0,19.0,24.0
1643,서울특별시 성북구 동소문로3길 101,20.0,30.0,100.0,26.0,66.0,70.0
1644,서울특별시 성북구 동소문로44길 43,0.0,50.0,60.0,18.0,47.0,31.0
1645,서울특별시 성북구 보국문로 116,20.0,0.0,20.0,11.0,20.0,8.0
1646,서울특별시 성북구 보국문로 167,0.0,0.0,20.0,2.0,6.0,3.0
1647,서울특별시 성북구 보국문로 19,0.0,20.0,40.0,10.0,35.0,33.0
1648,서울특별시 성북구 보국문로30길 15,0.0,0.0,20.0,2.0,8.0,5.0
1649,서울특별시 성북구 보국문로32길 53,0.0,0.0,20.0,2.0,6.0,3.0
1650,서울특별시 성북구 보문로29다길 31,0.0,40.0,160.0,10.0,24.0,2.0
1651,서울특별시 성북구 보문로38길 11,100.0,30.0,20.0,36.0,205.0,96.0
1652,서울특별시 성북구 보문사길 111,90.0,20.0,60.0,11.0,37.0,17.0
1653,서울특별시 성북구 보문사길 112,70.0,30.0,60.0,13.0,35.0,16.0
1654,서울특별시 성북구 북악산로 742-12,20.0,30.0,40.0,9.0,30.0,9.0
1655,서울특별시 성북구 북악산로 746,20.0,30.0,40.0,9.0,25.0,9.0
1656,서울특별시 성북구 북악산로 813,50.0,40.0,60.0,14.0,49.0,28.0
1657,서울특별시 성북구 북악산로 828,20.0,40.0,60.0,14.0,48.0,25.0
1658,서울특별시 성북구 북악산로 831,20.0,40.0,80.0,13.0,42.0,33.0
1659,서울특별시 성북구 북악산로 844,0.0,40.0,100.0,14.0,58.0,39.0
1660,서울특별시 성북구 북악산로 847,0.0,40.0,80.0,12.0,41.0,27.0
1661,서울특별시 성북구 북악산로 851,0.0,40.0,60.0,16.0,37.0,28.0
1662,서울특별시 성북구 북악산로 913,0.0,20.0,140.0,7.0,23.0,13.0
1663,서울특별시 성북구 북악산로29길 67,0.0,10.0,80.0,15.0,31.0,16.0
1664,서울특별시 성북구 삼선교로16길 35,0.0,20.0,60.0,24.0,89.0,48.0
1665,서울특별시 성북구 삼선교로23길 23,40.0,20.0,80.0,37.0,131.0,85.0
1666,서울특별시 성북구 서경로 28,20.0,40.0,60.0,10.0,37.0,17.0
1667,서울특별시 성북구 서경로 31,20.0,40.0,40.0,12.0,34.0,33.0
1668,서울특별시 성북구 서경로 60,0.0,40.0,100.0,10.0,19.0,18.0
1669,서울특별시 성북구 성북로4길 52,40.0,30.0,80.0,30.0,71.0,78.0
1670,서울특별시 성북구 성북로4길 52,40.0,30.0,80.0,30.0,71.0,78.0
1671,서울특별시 성북구 솔샘로24길 15,20.0,20.0,80.0,11.0,20.0,5.0
1672,서울특별시 성북구 솔샘로25길 28,0.0,0.0,20.0,7.0,10.0,6.0
1673,서울특별시 성북구 숭인로 50,50.0,50.0,80.0,25.0,91.0,81.0
1674,서울특별시 성북구 숭인로2길 61,0.0,50.0,40.0,18.0,51.0,38.0
1675,서울특별시 성북구 숭인로2길 61,0.0,50.0,40.0,18.0,51.0,38.0
1676,서울특별시 성북구 아리랑로 68,20.0,40.0,100.0,12.0,47.0,17.0
1677,서울특별시 성북구 아리랑로 75,20.0,30.0,60.0,13.0,43.0,15.0
1678,서울특별시 성북구 아리랑로 89,50.0,40.0,40.0,14.0,49.0,19.0
1679,서울특별시 성북구 아리랑로19가길 20,50.0,30.0,60.0,7.0,29.0,15.0
1680,서울특별시 성북구 아리랑로19길 60,20.0,30.0,40.0,7.0,26.0,15.0
1681,서울특별시 성북구 아리랑로19길 86,20.0,30.0,20.0,7.0,21.0,12.0
1682,서울특별시 성북구 아리랑로5길 25,40.0,30.0,80.0,29.0,66.0,74.0
1683,서울특별시 성북구 아리랑로5길 50-8,20.0,30.0,40.0,14.0,43.0,15.0
1684,서울특별시 성북구 아리랑로5길 85,0.0,30.0,60.0,10.0,27.0,8.0
1685,서울특별시 성북구 아리랑로5길 92,20.0,30.0,40.0,10.0,34.0,11.0
1686,서울특별시 성북구 안암로9길 30,0.0,20.0,60.0,23.0,51.0,20.0
1687,서울특별시 성북구 안암로9나길 14,0.0,20.0,40.0,24.0,56.0,20.0
1688,서울특별시 성북구 오패산로 46,0.0,40.0,40.0,21.0,46.0,20.0
1689,서울특별시 성북구 오패산로 46,0.0,40.0,40.0,21.0,46.0,20.0
1690,서울특별시 성북구 오패산로 90,0.0,40.0,120.0,12.0,36.0,32.0
1691,서울특별시 성북구 오패산로 90,0.0,40.0,120.0,12.0,36.0,32.0
1692,서울특별시 성북구 오패산로16가길 40,0.0,40.0,100.0,17.0,25.0,25.0
1693,서울특별시 성북구 오패산로3길 17,0.0,40.0,40.0,22.0,50.0,46.0
1694,서울특별시 성북구 월계로36길 27,0.0,20.0,40.0,6.0,19.0,9.0
1695,서울특별시 성북구 월곡로14길 26,50.0,20.0,20.0,14.0,44.0,17.0
1696,서울특별시 성북구 장월로 160,0.0,10.0,100.0,7.0,23.0,13.0
1697,서울특별시 성북구 장월로1길 28,20.0,20.0,80.0,13.0,23.0,3.0
1698,서울특별시 성북구 장월로1길 28,20.0,20.0,80.0,13.0,23.0,3.0
1699,서울특별시 성북구 정릉로 292,50.0,40.0,20.0,14.0,45.0,29.0
1700,서울특별시 성북구 정릉로 305,20.0,40.0,60.0,17.0,36.0,35.0
1701,서울특별시 성북구 정릉로 307,20.0,40.0,20.0,19.0,44.0,40.0
1702,서울특별시 성북구 정릉로 388,50.0,40.0,20.0,17.0,20.0,28.0
1703,서울특별시 성북구 정릉로 402-16,50.0,60.0,20.0,22.0,39.0,39.0
1704,서울특별시 성북구 정릉로 404,20.0,50.0,40.0,17.0,50.0,33.0
1705,서울특별시 성북구 정릉로21길 21,0.0,10.0,20.0,10.0,34.0,31.0
1706,서울특별시 성북구 정릉로26길 8,50.0,20.0,40.0,8.0,31.0,25.0
1707,서울특별시 성북구 종암로 132,0.0,30.0,0.0,21.0,45.0,47.0
1708,서울특별시 성북구 종암로 167,0.0,50.0,80.0,17.0,49.0,34.0
1709,서울특별시 성북구 종암로21길 127,20.0,50.0,20.0,17.0,37.0,42.0
1710,서울특별시 성북구 종암로23길 35,0.0,20.0,20.0,9.0,22.0,25.0
1711,서울특별시 성북구 종암로23길 35,0.0,20.0,20.0,9.0,22.0,25.0
1712,서울특별시 성북구 종암로23길 35,0.0,20.0,20.0,9.0,22.0,25.0
1713,서울특별시 성북구 종암로24가길 53,20.0,30.0,20.0,27.0,58.0,56.0
1714,서울특별시 성북구 종암로24가길 53,20.0,30.0,20.0,27.0,58.0,56.0
1715,서울특별시 성북구 종암로24가길 80,20.0,30.0,40.0,20.0,32.0,33.0
1716,서울특별시 성북구 종암로24길 35,0.0,30.0,0.0,21.0,41.0,46.0
1717,서울특별시 성북구 종암로25길 30,0.0,40.0,20.0,15.0,36.0,39.0
1718,서울특별시 성북구 종암로36길 52,0.0,40.0,80.0,19.0,48.0,32.0
1719,서울특별시 성북구 종암로5길 26,0.0,10.0,80.0,15.0,32.0,14.0
1720,서울특별시 성북구 종암로9길 71,0.0,20.0,40.0,15.0,27.0,21.0
1721,서울특별시 성북구 종암로9길 71,0.0,20.0,40.0,15.0,27.0,21.0
1722,서울특별시 성북구 지봉로21길 19,40.0,30.0,120.0,14.0,52.0,23.0
1723,서울특별시 성북구 한천로 509,0.0,10.0,60.0,7.0,17.0,13.0
1724,서울특별시 성북구 한천로 713,0.0,10.0,100.0,7.0,11.0,13.0
1725,서울특별시 성북구 한천로101길 18,0.0,10.0,40.0,10.0,19.0,16.0
1726,서울특별시 성북구 한천로76길 73,40.0,20.0,60.0,9.0,12.0,27.0
1727,서울특별시 성북구 화랑로 210-26,40.0,0.0,40.0,9.0,31.0,16.0
1728,서울특별시 성북구 화랑로 214,50.0,0.0,40.0,14.0,40.0,24.0
1729,서울특별시 성북구 화랑로 214,50.0,0.0,40.0,14.0,40.0,24.0
1730,서울특별시 성북구 화랑로 235,50.0,0.0,40.0,14.0,38.0,24.0
1731,서울특별시 성북구 화랑로 299,20.0,10.0,20.0,12.0,29.0,42.0
1732,서울특별시 성북구 화랑로11길 26,50.0,30.0,20.0,26.0,66.0,26.0
1733,서울특별시 성북구 화랑로15길 4,50.0,20.0,60.0,18.0,51.0,11.0
1734,서울특별시 성북구 화랑로48길 16,70.0,20.0,20.0,10.0,20.0,35.0
1735,서울특별시 송파구 가락로 187,0.0,50.0,60.0,19.0,97.0,54.0
1736,서울특별시 송파구 가락로 192,0.0,70.0,100.0,11.0,57.0,31.0
1737,서울특별시 송파구 거마로 41,20.0,30.0,40.0,16.0,42.0,56.0
1738,서울특별시 송파구 동남로 160,0.0,50.0,60.0,17.0,61.0,36.0
1739,서울특별시 송파구 동남로 193,20.0,50.0,60.0,13.0,54.0,45.0
1740,서울특별시 송파구 동남로 225,20.0,50.0,60.0,14.0,38.0,45.0
1741,서울특별시 송파구 동남로 341,0.0,10.0,20.0,5.0,34.0,10.0
1742,서울특별시 송파구 동남로 342,0.0,20.0,40.0,7.0,37.0,8.0
1743,서울특별시 송파구 동남로11길 4,20.0,50.0,60.0,19.0,58.0,49.0
1744,서울특별시 송파구 동남로18길 9,20.0,30.0,60.0,18.0,44.0,49.0
1745,서울특별시 송파구 동남로24길 6,50.0,50.0,80.0,16.0,48.0,33.0
1746,서울특별시 송파구 마천로57길 16,50.0,30.0,20.0,13.0,20.0,22.0
1747,서울특별시 송파구 문정로 197,20.0,60.0,80.0,12.0,37.0,29.0
1748,서울특별시 송파구 문정로 55,20.0,50.0,80.0,17.0,74.0,31.0
1749,서울특별시 송파구 문정로 83,0.0,30.0,60.0,12.0,44.0,28.0
1750,서울특별시 송파구 백제고분로 348,100.0,20.0,40.0,24.0,105.0,71.0
1751,서울특별시 송파구 백제고분로18길 30,0.0,30.0,0.0,9.0,27.0,8.0
1752,서울특별시 송파구 백제고분로18길 7,50.0,50.0,20.0,18.0,58.0,35.0
1753,서울특별시 송파구 새말로12길 16,0.0,40.0,120.0,10.0,26.0,14.0
1754,서울특별시 송파구 새말로8길 12,20.0,50.0,100.0,22.0,115.0,40.0
1755,서울특별시 송파구 석촌호수로 210,0.0,70.0,0.0,16.0,78.0,15.0
1756,서울특별시 송파구 석촌호수로 258,40.0,60.0,0.0,23.0,133.0,36.0
1757,서울특별시 송파구 성내천로 103,0.0,40.0,80.0,10.0,41.0,11.0
1758,서울특별시 송파구 성내천로 211,0.0,30.0,40.0,11.0,24.0,26.0
1759,서울특별시 송파구 성내천로 314,20.0,30.0,20.0,6.0,13.0,10.0
1760,서울특별시 송파구 성내천로 87,0.0,30.0,100.0,10.0,40.0,11.0
1761,서울특별시 송파구 성내천로21길 11,0.0,30.0,20.0,10.0,33.0,31.0
1762,서울특별시 송파구 성내천로37길 37,0.0,20.0,40.0,3.0,6.0,3.0
1763,서울특별시 송파구 성내천로47길 38,20.0,20.0,0.0,7.0,7.0,3.0
1764,서울특별시 송파구 송이로 257,0.0,30.0,60.0,8.0,23.0,10.0
1765,서울특별시 송파구 송이로 50,0.0,80.0,160.0,18.0,58.0,18.0
1766,서울특별시 송파구 송이로 88,0.0,80.0,140.0,22.0,56.0,22.0
1767,서울특별시 송파구 송이로15길 31,0.0,80.0,80.0,11.0,51.0,28.0
1768,서울특별시 송파구 송이로19길 15,50.0,60.0,40.0,26.0,83.0,32.0
1769,서울특별시 송파구 송이로19길 8,50.0,60.0,40.0,27.0,91.0,36.0
1770,서울특별시 송파구 송이로31길 56,0.0,40.0,0.0,5.0,17.0,6.0
1771,서울특별시 송파구 송이로31길 66,0.0,40.0,0.0,9.0,23.0,14.0
1772,서울특별시 송파구 송이로32길 37,20.0,60.0,80.0,20.0,78.0,37.0
1773,서울특별시 송파구 송파대로 220,60.0,50.0,40.0,31.0,133.0,73.0
1774,서울특별시 송파구 송파대로 220,60.0,50.0,40.0,31.0,133.0,73.0
1775,서울특별시 송파구 송파대로 345,0.0,10.0,40.0,5.0,30.0,7.0
1776,서울특별시 송파구 송파대로 567,0.0,110.0,100.0,18.0,36.0,15.0
1777,서울특별시 송파구 송파대로28길 27,90.0,50.0,20.0,43.0,97.0,70.0
1778,서울특별시 송파구 송파대로32길 15,40.0,50.0,20.0,30.0,64.0,46.0
1779,서울특별시 송파구 송파대로32길 33,20.0,70.0,120.0,26.0,69.0,46.0
1780,서울특별시 송파구 송파대로32길 8,20.0,60.0,40.0,33.0,82.0,40.0
1781,서울특별시 송파구 송파대로37길 29,20.0,50.0,100.0,19.0,77.0,75.0
1782,서울특별시 송파구 송파대로48길 29,20.0,80.0,20.0,39.0,187.0,32.0
1783,서울특별시 송파구 송파대로8길 10,20.0,50.0,40.0,14.0,51.0,15.0
1784,서울특별시 송파구 송파대로8길 17,50.0,50.0,40.0,16.0,51.0,16.0
1785,서울특별시 송파구 송파대로8길 20,20.0,40.0,40.0,11.0,20.0,14.0
1786,서울특별시 송파구 송파대로8길 58,0.0,50.0,60.0,7.0,3.0,0.0
1787,서울특별시 송파구 양산로4길 16,20.0,30.0,80.0,12.0,30.0,44.0
1788,서울특별시 송파구 양산로4길 8,20.0,30.0,60.0,12.0,30.0,45.0
1789,서울특별시 송파구 양산로8길 24,20.0,20.0,120.0,11.0,31.0,41.0
1790,서울특별시 송파구 양산로8길 8,50.0,20.0,60.0,13.0,35.0,44.0
1791,서울특별시 송파구 양재대로 1089,20.0,60.0,80.0,14.0,50.0,45.0
